search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/tipsy-cake,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,147,Cake,https://www.tasteatlas.com/cakes,Tipsy Cake,,,,,Best in   (Westminster),Dinner by Heston Blumenthal,https://www.tasteatlas.com/dinner-by-heston-blumenthal,"Believed to be a recipe brought to the American South by the English colonies, tipsy cake was first referenced in 1806, and its name was colloquially used because of the amount of alcohol it contains. Although there are many variations of tipsy ca...",,READ MORE,https://www.tasteatlas.com/tipsy-cake/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bath-bun,https://cdn.tasteatlas.com//images/dishes/12174b62aecc468796506c3c6e7a54a2.jpg?mw=660,148,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Bath Bun,https://www.tasteatlas.com/bath,,"Bath, England",,Best in   (Bath),The Pump Room,https://www.tasteatlas.com/the-pump-room,"Bath bun is a traditional English sweet bread roll originating from Bath. The buns are circular, with nib sugar and currants on top of their highly glazed exterior. The texture is dense and close, while the flavor is lightly spiced and sweetened, ...",,READ MORE,https://www.tasteatlas.com/bath-bun/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/anglesey-eggs,https://cdn.tasteatlas.com//images/dishes/b93248bab7f6458b9e57a5077419f79c.jpg?mw=660,149,Egg Dish,https://www.tasteatlas.com/egg-dishes,Anglesey Eggs,https://www.tasteatlas.com/isle-of-anglesey,,"Isle of Anglesey, Wales",,Best in   (Gwynedd),The Old Dairy café,https://www.tasteatlas.com/the-old-dairy-cafe,"This traditional Welsh dish consists of hard-boiled eggs baked in a bed of soft mashed potatoes, all smothered in a thick, creamy sauce made with leeks, butter, and cheese. The dish is then additionally topped with some more grated cheese. Anglese...",,READ MORE,https://www.tasteatlas.com/anglesey-eggs/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,n/a
https://www.tasteatlas.com/irish-stew-northern-ireland,https://cdn.tasteatlas.com//Images/Dishes/fe32bd8639c349b4823d4faca4ea2321.jpg?mw=660,150,Stew,https://www.tasteatlas.com/Stews,Irish Stew,https://www.tasteatlas.com/northern-ireland,https://cdn.tasteatlas.com/images/emblems/67f3b4ce3b3348b6bd0fa89b23c2f1db.png,Northern Ireland,4.2,Best in   (Belfast),Kelly's Cellars,https://www.tasteatlas.com/kellys-cellars,"is a traditional folk stew that first appeared at the beginning of the 19th century and was developed out of necessity to make a meal out of available, leftover ingredients. Originally, the stew was made only with mutton, onion...",Irish stew,READ MORE,https://www.tasteatlas.com/irish-stew-northern-ireland/wheretoeat,https://www.tasteatlas.com/sheep,https://cdn.tasteatlas.com/images/ingredientgroups/d8778f33783f49fc9cadb7f213e79551.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Barleys,https://cdn.tasteatlas.com/images/ingredientgroups/f661a4b8a0744d6c9c562e017585be0f.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,
https://www.tasteatlas.com/stornoway-black-pudding,https://cdn.tasteatlas.com//images/dishes/b40f0f3160394f28bae65972abecffae.jpg?mw=660,151,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Stornoway Black Pudding,https://www.tasteatlas.com/lewis-and-harris,,"Lewis and Harris, Scotland",3.8,Best in   (Sligachan),Sligachan Hotel,https://www.tasteatlas.com/sligachan-hotel,"This sausage-shaped pudding has a rich, deep red to deep brown color when raw, and the ingredients used in preparing it are top quality beef suet, oatmeal, onions, blood (sheep's, cow's, or pig's), water, salt, pepper, and sausage casings. Absolut...",,READ MORE,https://www.tasteatlas.com/stornoway-black-pudding/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/rag-pudding,https://cdn.tasteatlas.com//images/dishes/dbbb7caaa956472cb0885b780b5c160e.jpg?mw=660,152,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Rag Pudding,https://www.tasteatlas.com/lancashire,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Lancashire, England",,Best in   (Grassington),Grassington House,https://www.tasteatlas.com/grassington-house,"Rag pudding or  is a traditional English delicacy made by cooking a combination of ground meat and onions in a suet pastry. The whole concoction is cooked in cotton or muslin rags, hence the name. It is believed that rag pudding wa...",rag pie,READ MORE,https://www.tasteatlas.com/rag-pudding/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/egg-and-cress-sandwich,https://cdn.tasteatlas.com//images/dishes/c83784dd5ff8489d97c1e8a2075aa30d.jpg?mw=660,153,Sandwich,https://www.tasteatlas.com/sandwiches,Egg and Cress Sandwich,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.9,Best in   (Westminster),The Dorchester,https://www.tasteatlas.com/TheDorchester,"This classic British favorite is a sandwich consisting of bread slices filled with mayonnaise, chopped and mashed hard-boiled eggs, and garden cress. The sandwiches are typically cut into triangles and arranged on a platter. It is recommended to g...",,READ MORE,https://www.tasteatlas.com/egg-and-cress-sandwich/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/watercress-uk,https://cdn.tasteatlas.com/images/dishes/9be55f7f06a542ab9ad0715a3ae6869d.png?h=120&w=120,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,,,,,
https://www.tasteatlas.com/parlies,https://cdn.tasteatlas.com//images/dishes/c41aa8cc56f74fcb9629a6d310a3a8b0.jpg?mw=660,154,Cookie,https://www.tasteatlas.com/Cookies,Parlies,https://www.tasteatlas.com/edinburgh,,"Edinburgh, Scotland",,,,,"Parlies are small shortbread biscuits that originated in the 18th century Edinburgh and were first supplied to the gentry and members of the Scottish Parliament from a shop in Waverley, owned by a certain Mrs. Flockhart, who was also known as Luck...",,READ MORE,https://www.tasteatlas.com/parlies/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/rosto,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,155,Pasta,https://www.tasteatlas.com/pasta,Rosto,https://www.tasteatlas.com/gibraltar,https://cdn.tasteatlas.com/images/emblems/e740198f18ce48af84d22afea6c02ba6.png,Gibraltar,,,,,,,READ MORE,https://www.tasteatlas.com/rosto/wheretoeat,https://www.tasteatlas.com/penne,https://cdn.tasteatlas.com/images/dishes/b1dc9883353d49198826693478eaa0d1.png?h=120&w=120,https://www.tasteatlas.com/tomato-sauce,https://cdn.tasteatlas.com/images/dishes/46bce93d102c432885fd501717da1d6b.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,n/a
https://www.tasteatlas.com/guernsey-bean-jar,https://cdn.tasteatlas.com//images/dishes/c6c28a7b5065487f94da58796e7a1e14.jpg?mw=660,156,Casserole,https://www.tasteatlas.com/casserole,Guernsey Bean Jar,https://www.tasteatlas.com/guernsey-island,,"Guernsey, Guernsey",,,,,"Bean jar is Guernsey’s traditional one-pot dish. Although each family has a different variation, it is typically made with pig’s trotter, haricot beans, butter beans, bay leaves, onions, and carrots. The beans are soaked overnight, and...",,READ MORE,https://www.tasteatlas.com/guernsey-bean-jar/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pease-pudding,https://cdn.tasteatlas.com//images/dishes/54dfe6f66f5940a38a76649736b6e627.jpg?mw=660,157,Porridge,https://www.tasteatlas.com/Porridge,Pease Pudding,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,Best in   (Newcastle upon Tyne),Redhouse,https://www.tasteatlas.com/redhouse,"Pease pudding is an English dish consisting of boiled peas which are seasoned with salt and other spices, and then cooked together with bacon or ham for extra flavor. The final result is a thick porridge with mild, yet rich flavors. Originally, pe...",,READ MORE,https://www.tasteatlas.com/pease-pudding/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cumberland-sauce,https://cdn.tasteatlas.com//images/dishes/123a7da54d8b4f7c96e4527c46885a0b.jpg?mw=660,158,Sauce,https://www.tasteatlas.com/Sauces,Cumberland Sauce,https://www.tasteatlas.com/cumbria,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Cumbria, England",,Best in   (Malpas),Cholmondeley Arms,https://www.tasteatlas.com/cholmondeley-arms,"Cumberland sauce is a traditional English sauce originating from the historic county of Cumberland. This sweet and spicy sauce is usually made with a combination of orange juice, lemon juice, port, orange zest, lemon zest, mustard powder, cloves, ...",,READ MORE,https://www.tasteatlas.com/cumberland-sauce/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/saffron-cake,https://cdn.tasteatlas.com//images/dishes/49b4064a137f43ad9ccecf7366ef99c9.jpg?mw=660,159,Dessert,https://www.tasteatlas.com/Desserts,Saffron Cake,https://www.tasteatlas.com/cornwall,,"Cornwall, England",,Best in   (Cornwall),Malcolm Barnecutt Bakery St. Austell,https://www.tasteatlas.com/malcolm-barnecutt-bakery-st-austell,"Saffron cake is a traditional delicacy made in Devon and Cornwall, characterized by its close texture and a rich, spicy taste. The cake consists of bread dough, saffron, assorted fruit and spices, sugar, and butter. It is usually baked like bread ...",,READ MORE,https://www.tasteatlas.com/saffron-cake/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bermuda-fish-chowder,https://cdn.tasteatlas.com//images/dishes/2198ea83a49041e7abdc981c2f93da73.jpg?mw=660,160,Fish Soup,https://www.tasteatlas.com/fish-soups,Bermuda Fish Chowder,https://www.tasteatlas.com/bermuda,https://cdn.tasteatlas.com/images/emblems/31067d685b8c489eaf193323f5ff9c9b.png,Bermuda,,Best in   (Hamilton),Lobster Pot & Boat House Bar,https://www.tasteatlas.com/lobster-pot--boat-house-bar,"Bermuda fish chowder is the national dish of Bermuda. Its main ingredients are fish fillets, fish stock, and tomato purée, while the other ingredients may vary and typically include vegetables (potatoes, onions, celery, green peppers, carro...",,READ MORE,https://www.tasteatlas.com/bermuda-fish-chowder/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cream-of-watercress-soup,https://cdn.tasteatlas.com//images/dishes/9984ee96e3d142cbb52fda63b72b37bb.jpg?mw=660,161,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Cream of Watercress Soup,,,,,Best in   (Cheltenham),The Find,https://www.tasteatlas.com/the-find,"Cream of watercress is a traditional British soup made with a base of watercress, the most British of greens. Other ingredients include chicken stock, heavy cream, onions, butter, and salt. The onions are sautéed in butter over medium-low h...",,READ MORE,https://www.tasteatlas.com/cream-of-watercress-soup/wheretoeat,https://www.tasteatlas.com/watercress-uk,https://cdn.tasteatlas.com/images/dishes/9be55f7f06a542ab9ad0715a3ae6869d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/heavy-creams,https://cdn.tasteatlas.com/images/ingredientgroups/d022e931aba84bc5a866b4bfdd9e88a0.png?h=120&w=120,https://www.tasteatlas.com/chicken-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/26ef22f9ecfa4b85961173e2165f1ab8.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/battered-sausages,https://cdn.tasteatlas.com//Images/Dishes/e076a57b0f81454a88f2cf9d7ad6ffaa.jpg?mw=660,162,Sausage,https://www.tasteatlas.com/Sausages,Battered Sausages,,,,,Best in   (Manchester),The Hip Hop Chip Shop,https://www.tasteatlas.com/the-hip-hop-chip-shop,"Battered sausage is a simple dish consisting of a sausage that is dipped in batter and deep-fried in hot oil. The dish is popular throughout the United Kingdom, Ireland, New Zealand, and Australia. In the United Kingdom, sausages are often dipped ...",,READ MORE,https://www.tasteatlas.com/battered-sausages/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pie-barm,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,163,Sandwich,https://www.tasteatlas.com/sandwiches,Pie Barm,https://www.tasteatlas.com/wigan,,"Wigan, England",,Best in   (Wigan),Galloways Bakers,https://www.tasteatlas.com/galloways-bakers,"Pie barm or  is a unique English sandwich hailing from Wigan. The sandwich consists of a meat pie that's sandwiched between a barm cake – a buttered roll that's leavened with barm (beer foam, in most cases). The Wiganers ...",Wigan kebab,READ MORE,https://www.tasteatlas.com/pie-barm/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ecclefechan-butter-tart,https://cdn.tasteatlas.com//Images/Dishes/e3471996d915439796f8c1d2d14341c7.jpg?mw=660,164,Tart,https://www.tasteatlas.com/tarts,Ecclefechan Butter Tart,https://www.tasteatlas.com/ecclefechan,,"Ecclefechan, Scotland",,Best in   (Helensburgh),Sugar Boat,https://www.tasteatlas.com/sugar-boat,"This rich concoction of butter and dried fruits in a pastry shell originated from the small town of Ecclefechan in the south of Scotland. The filling traditionally consisted of chopped nuts and dried fruits - currants and sultanas, for the most pa...",,READ MORE,https://www.tasteatlas.com/ecclefechan-butter-tart/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/chips-cheese-and-gravy,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,165,Street Food,https://www.tasteatlas.com/Street-food,"Chips, Cheese, and Gravy",https://www.tasteatlas.com/isle-of-man,,Isle of Man,,Best in   (Peel),The Cod and Castle,https://www.tasteatlas.com/the-cod-and-castle,"Chips, cheese, and gravy is the national dish of the Manx people. It consists of deep-fried potato chips, grated Manx Cheddar cheese, and beef gravy. This local specialty can be bought at many of the island's takeaways. In order to prepare the dis...",,READ MORE,https://www.tasteatlas.com/chips-cheese-and-gravy/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/fat-rascal,https://cdn.tasteatlas.com//images/dishes/a8ccd0ab2ae047429c6dcb2a9b02cbec.jpg?mw=660,166,Cake,https://www.tasteatlas.com/cakes,Fat Rascal,https://www.tasteatlas.com/york,,"York, England",,Best in   (York),Bettys Café Tea Rooms York,https://www.tasteatlas.com/BettysCafeTeaRooms,"Fat rascals are traditional Yorkshire cakes consisting of shortcrust pastry leftovers, mixed dried fruit, butter, and sugar. The sweet treats are additionally flavored with nutmeg, cinnamon, and lemon zest. They have been made in Yorkshire since t...",,READ MORE,https://www.tasteatlas.com/fat-rascal/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tattie-drottle,https://cdn.tasteatlas.com//Images/Dishes/cd1051cb79874607ad06f145f3a7b086.jpg?mw=660,167,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Tattie Drottle,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,Best in   (Machrie),Machrie Bay Golf Club and Tearoom,https://www.tasteatlas.com/machrie-bay-golf-club-and-tearoom,"This hearty Scottish soup is made with potatoes that are boiled in milk with leeks or onions. Tattie drottle was known as a staple in the traditional Scottish diet, particularly in rural areas. Cream, oatmeal, and simple vegetables are sometimes a...",,READ MORE,https://www.tasteatlas.com/tattie-drottle/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pan-haggerty,https://cdn.tasteatlas.com//images/dishes/8907faa8d7d5455ab36580f6be04b94e.jpg?mw=660,168,Casserole,https://www.tasteatlas.com/casserole,Pan Haggerty,https://www.tasteatlas.com/northumberland,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Northumberland, England",,Best in   (Whitley Bay),Hinnies,https://www.tasteatlas.com/hinnies,"Pan haggerty is a traditional dish originating from Northumberland, but it’s enjoyed throughout the United Kingdom in numerous variations. The dish is usually prepared with a combination of sliced potatoes, onions, butter, salt, pepper, and ...",,READ MORE,https://www.tasteatlas.com/pan-haggerty/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/cheddar,https://cdn.tasteatlas.com/images/dishes/b459d32b2f5842baa7eaaf271626dca9.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,n/a
