search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location src,score-text--na
https://www.tasteatlas.com/pudina-paratha,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,231,Flatbread,https://www.tasteatlas.com/Flatbreads,Pudina paratha,,,,,"Pudina paratha is a traditional flatbread originating from North India. This paratha variety is flavored with mint, hence the name, as  means . The unleavened flatbread is made with a combination of wheat flour, oil or ...",pudina,READ MORE,https://www.tasteatlas.com/pudina-paratha/wheretoeat,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/fennel-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/1e400d181cb24517a26710b059abd948.png?h=120&w=120,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://www.tasteatlas.com/northern-india,Northern India,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/achari-paneer-tikka,https://cdn.tasteatlas.com//images/dishes/ad81d25ee99b48af8bfb5f4f73ed0f96.jpg?mw=660,232,Appetizer,https://www.tasteatlas.com/Appetizers,Achari paneer tikka,,,,,"Achari paneer tikka is a traditional appetizer originating from India, and it's especially popular in Punjabi cuisine. The dish consists of paneer that's marinated in achari (pickling spices) masala, and it's then grilled, usually in a tandoor ove...",,READ MORE,https://www.tasteatlas.com/achari-paneer-tikka/wheretoeat,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/punjab,Punjab,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/962fcd5b43cc410995763b1e14141c6c.png,n/a
https://www.tasteatlas.com/peanut-chutney,https://cdn.tasteatlas.com//images/dishes/90dc44026e944327a9018cb22b0a7357.jpg?mw=660,233,Side Dish,https://www.tasteatlas.com/Sides,Peanut Chutney,,,,,"Peanut chutney is a popular South Indian dish made by combining peanuts with ingredients such as green or red chilis, garlic, ginger, and a blend of spices. After frying each ingredient until fragrant and slightly browned, everything is combined a...",,READ MORE,https://www.tasteatlas.com/peanut-chutney/wheretoeat,https://www.tasteatlas.com/Peanuts,https://cdn.tasteatlas.com/images/ingredientgroups/2880e31ec7bc4b538f2d2884786b69c3.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,https://www.tasteatlas.com/southern-india,Southern India,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,,n/a
https://www.tasteatlas.com/karanji,https://cdn.tasteatlas.com//images/dishes/e30bea22a33b4fe281b6acd910195410.jpg?mw=660,234,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Karanji,,,,,"Karanji is a crescent-shaped, deep-fried pastry that is mostly associated with Maharashtra. It consists of thinly rolled dough and a filling consisting of fresh or desiccated coconut, cardamom, and crushed nuts such as cashews, almonds, or pistach...",,READ MORE,https://www.tasteatlas.com/karanji/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/maharashtra,Maharashtra,,,https://cdn.tasteatlas.com/images/emblems/46746c4087274e8ab264ca699cfb97da.png,n/a
https://www.tasteatlas.com/rotla,https://cdn.tasteatlas.com//images/dishes/1d6b79dc3ab347bcb07a837cb900499c.jpg?mw=660,235,Flatbread,https://www.tasteatlas.com/Flatbreads,Rotla,,,,,"Rotla is a traditional Indian flatbread originating from Gujarat. The name of the bread is a Gujarati word for a roti made with bajra, also known as black millet flour. Other ingredients include warm water and salt, while melted ghee is used for b...",,READ MORE,https://www.tasteatlas.com/rotla/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/gujarat,Gujarat,,,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,n/a
https://www.tasteatlas.com/bebinca,https://cdn.tasteatlas.com//images/dishes/3ec25abc12f7497d813a82f27496d069.jpg?mw=660,236,Cake,https://www.tasteatlas.com/cakes,Bebinca,,,,,"Bebinca is a traditional Indian layered cake from Goa, where it's originally been made under Portuguese culinary influence. The cake is made with a combination of flour, ghee, sugar, coconut milk, and egg yolks. The preparation process is a long a...",,READ MORE,https://www.tasteatlas.com/bebinca/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/goa,Goa,,,https://cdn.tasteatlas.com/images/emblems/65c2e7fae5924af4a0faf13cfe1930b9.png,n/a
https://www.tasteatlas.com/katori-chaat,https://cdn.tasteatlas.com//images/dishes/462789cd077e4893afd3a4ece442dd1e.jpg?mw=660,237,Street Food,https://www.tasteatlas.com/Street-food,Katori chaat,,,,,"Katori chaat or  is a traditional Indian dish. It consists of small or medium-sized baskets that are made from grated fried potatoes. Once shaped and prepared, the baskets are filled with various chaat (Indian snacks) ingredien...",tokri chaat,READ MORE,https://www.tasteatlas.com/katori-chaat/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/amba,https://cdn.tasteatlas.com//images/dishes/d3164388f1c7409e8f9b8a0badf8495b.jpg?mw=660,238,Dip,https://www.tasteatlas.com/dips,Amba,,,,,"Amba is a pickled mango sauce with murky origins. The word  means  in Indian. It is believed that it was first made in the 19th century by the Sassoon family in Bombay, although they were Iraqi Jews from Baghdad, so it c...",amba,READ MORE,https://www.tasteatlas.com/amba/wheretoeat,https://www.tasteatlas.com/Mangoes,https://cdn.tasteatlas.com/images/ingredientgroups/2083447576eb4f5e9d6c3f6f6bf1aaba.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/mumbai,Mumbai,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/red-chutney,https://cdn.tasteatlas.com//images/dishes/d02ce26510c24f3eb7b8d38555f71a44.jpg?mw=660,239,Dip,https://www.tasteatlas.com/dips,Red Chutney,,,,,"Red chutney is a traditional Indian chutney made with red hot chili peppers as the main ingredient. Other ingredients usually include garlic, ginger, cumin, tamarind, onions, water, salt, and roasted bengal gram. There are many red chutney variati...",,READ MORE,https://www.tasteatlas.com/red-chutney/wheretoeat,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,n/a
https://www.tasteatlas.com/aloo-naan,https://cdn.tasteatlas.com//images/dishes/f20b28f6d0e142a1bb4c559efe4de771.jpg?mw=660,240,Flatbread,https://www.tasteatlas.com/Flatbreads,Aloo naan,,,,,"Aloo naan is a traditional Indian flatbread and a version of naan. It’s made with a combination of flour, yeast, salt, sugar, and yogurt. The naan is stuffed with a spicy combination of mashed potatoes, chili peppers, coriander, and garam ma...",,READ MORE,https://www.tasteatlas.com/aloo-naan/wheretoeat,https://www.tasteatlas.com/naan,https://cdn.tasteatlas.com/images/dishes/82bdd18ff1ed4c748bcaca4f2f6fc5b1.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/kashmiri-naan,https://cdn.tasteatlas.com//images/dishes/1b4d7450b4e746b1ad5b9410fabac888.jpg?mw=660,241,Flatbread,https://www.tasteatlas.com/Flatbreads,Kashmiri naan,,,,,"Kashmiri naan is a traditional flatbread and a variety of naan originating from Kashmir, a state that borders India and Pakistan. The dough is made with a combination of flour, yeast, salt, sugar, yogurt, and ghee. Once rolled, the dough is filled...",,READ MORE,https://www.tasteatlas.com/kashmiri-naan/wheretoeat,https://www.tasteatlas.com/naan,https://cdn.tasteatlas.com/images/dishes/82bdd18ff1ed4c748bcaca4f2f6fc5b1.png?h=120&w=120,https://www.tasteatlas.com/nuts,https://cdn.tasteatlas.com/images/ingredientgroups/0641a2da3cfe4d998fced5b092b43999.png?h=120&w=120,https://www.tasteatlas.com/Cherries,https://cdn.tasteatlas.com/images/ingredientgroups/0411ae75867b42a0b65c39cc5a44e7ee.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/jammu-and-kashmir,Jammu and Kashmir,https://www.tasteatlas.com/Cashews,https://cdn.tasteatlas.com/images/ingredientgroups/e3db9e38eecc4cde8846d0d1a9af3797.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/8cb2650ad2f54b70846a3d152da096da.png,n/a
https://www.tasteatlas.com/hyderabadi-haleem,https://cdn.tasteatlas.com//images/dishes/963e06f0e7474bc8a420be374197c29e.jpg?mw=660,242,Porridge,https://www.tasteatlas.com/Porridge,Hyderabadi haleem,,,,,"Hyderabadi haleem is an Indian savory porridge originating from Hyderabad, where it was brought over by the Chaush people during the rule of the Nizams. The dish is made with meat, lentils, and wheat, and it's usually slow-cooked in a single pot o...",,READ MORE,https://www.tasteatlas.com/hyderabadi-haleem/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Goat,https://cdn.tasteatlas.com/images/ingredientgroups/284c1ffb7c3842819b1484d3dd665106.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/hyderabad,Hyderabad,https://www.tasteatlas.com/Lentils,https://cdn.tasteatlas.com/images/ingredientgroups/54230c9c778849fb8b4742c78ee846ea.png?h=120&w=120,,n/a
https://www.tasteatlas.com/handvo,https://cdn.tasteatlas.com//images/dishes/025ea04929e8478291c902389f209a9d.jpg?mw=660,243,Snack,https://www.tasteatlas.com/Snacks,Handvo,,,,,"Handvo is a traditional Indian savory cake or snack originating from Gujarat. It's made with rice, lentils, and vegetables such as carrots, bottle gourd, and fenugreek. There are many variations on this savory cake, so ingredients such as hot chil...",,READ MORE,https://www.tasteatlas.com/handvo/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Lentils,https://cdn.tasteatlas.com/images/ingredientgroups/54230c9c778849fb8b4742c78ee846ea.png?h=120&w=120,https://www.tasteatlas.com/Vegetables,https://cdn.tasteatlas.com/images/ingredientgroups/23c55ec12d924df3af23cca250689036.png?h=120&w=120,,,,,https://www.tasteatlas.com/gujarat,Gujarat,,,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,n/a
https://www.tasteatlas.com/chicken-kathi-roll,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,244,Street Food,https://www.tasteatlas.com/Street-food,Chicken Kathi Roll,,,,,"Chicken kathi roll is a variety of kathi roll prepared with chicken as the key ingredient. It's a typical street food originating from Kolkata, consisting of flatbreads such as roti or paratha that are filled with marinated and sautéed chic...",,READ MORE,https://www.tasteatlas.com/chicken-kathi-roll/wheretoeat,https://www.tasteatlas.com/paratha,https://cdn.tasteatlas.com/images/dishes/0f235426dd1b45d296026aedaa01e33a.png?h=120&w=120,https://www.tasteatlas.com/roti,https://cdn.tasteatlas.com/images/dishes/0e34b44752ab4db88a5410980889650e.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/kolkata,Kolkata,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/onion-samosa,https://cdn.tasteatlas.com//Images/Dishes/1053c4e7f6a44d939e37c915def28999.jpg?mw=660,245,Snack,https://www.tasteatlas.com/Snacks,Onion Samosa,,,,,"One of India's most popular deep-fried snacks known as samosa is often called ""the king of Indian street food."" This particular variety is stuffed with a savory filling of sliced onions (and sometimes also cabbage and rice flakes) which are season...",,READ MORE,https://www.tasteatlas.com/onion-samosa/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mutton-seekh-roll,https://cdn.tasteatlas.com//images/dishes/26c32bd7cfe74eca8e7fda25fcadbbb6.jpg?mw=660,246,Wrap,https://www.tasteatlas.com/wraps,Mutton seekh roll,,,,,"Mutton seekh roll is a variation on kathi roll originating from India. The dish is prepared with a combination of mutton kebabs, onions, tomatoes, coriander, green chutney, and paratha flatbread. The flatbread is smeared with the chutney, and it's...",,READ MORE,https://www.tasteatlas.com/mutton-seekh-roll/wheretoeat,https://www.tasteatlas.com/paratha,https://cdn.tasteatlas.com/images/dishes/0f235426dd1b45d296026aedaa01e33a.png?h=120&w=120,https://www.tasteatlas.com/mutton,https://cdn.tasteatlas.com/images/ingredientgroups/82790d17b4894b93847171b62d7fdfb4.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/coriander-chutney,https://cdn.tasteatlas.com/images/dishes/3a4e2609fe274cab927e634372212858.png?h=120&w=120,,,https://www.tasteatlas.com/mint-chutney,https://cdn.tasteatlas.com/images/dishes/ce4254fa53b1433bb2d36b4a65e947d0.png?h=120&w=120,,n/a
https://www.tasteatlas.com/chavde,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,247,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Chavde,,,,,"Chavde is a crispy, deep-fried Indian dessert that's traditionally prepared during the festival of Ganesh Chaturthi. It consists of thinly-rolled, round-shaped dough and a fragrant mixture of roasted coconut, cardamom, sesame seeds, and sugar. The...",,READ MORE,https://www.tasteatlas.com/chavde/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/maharashtra,Maharashtra,,,https://cdn.tasteatlas.com/images/emblems/46746c4087274e8ab264ca699cfb97da.png,n/a
https://www.tasteatlas.com/nimish,https://cdn.tasteatlas.com//images/dishes/664b73cb216148ec82d337ac2cf912dd.jpg?mw=660,248,Dessert,https://www.tasteatlas.com/Desserts,Nimish,,,,,"Nimish is a traditional Indian dessert originating from Lucknow. This typical sweet dates back to the Nawabs era and it was developed under Middle Eastern influence, which can be seen in ingredients such as rosewater and saffron. Other ingredients...",,READ MORE,https://www.tasteatlas.com/nimish/wheretoeat,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/heavy-creams,https://cdn.tasteatlas.com/images/ingredientgroups/d022e931aba84bc5a866b4bfdd9e88a0.png?h=120&w=120,https://www.tasteatlas.com/Cashews,https://cdn.tasteatlas.com/images/ingredientgroups/e3db9e38eecc4cde8846d0d1a9af3797.png?h=120&w=120,https://www.tasteatlas.com/Pistachios,https://cdn.tasteatlas.com/images/ingredientgroups/c0084d87b3e6428a97e3a1585f3c03c4.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/lucknow,Lucknow,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,n/a
