search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location src,item-location,search-results__item-description 2,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/meiner-fummel,https://cdn.tasteatlas.com//images/dishes/8b1bb0447129444bb66a51132a4ec1b5.jpg?mw=660,181,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Meißner Fummel,,,,,"Legend has it that, in the 18th century, a messenger of the Electorate of Saxony regularly frequented Dresden and Meissen. The courier was a bit too fond of the famous  wine, and he would drink so much that he would be unable to ca...",READ MORE,https://www.tasteatlas.com/meiner-fummel/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/meissen,,Meissen,Meissen,,,n/a
https://www.tasteatlas.com/tuften-un-plum,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,182,Soup,https://www.tasteatlas.com/Soups,Tüften un Plum,,,,,"Tüften un plum is a traditional potato soup originating from northern Germany. The soup is usually made with a combination of potatoes, onions, carrots, celery, vegetable stock, prunes, bacon, oil, white wine vinegar, salt, and pepper. The on...",READ MORE,https://www.tasteatlas.com/tuften-un-plum/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Prunes,https://cdn.tasteatlas.com/images/ingredientgroups/75fe720786dd42e0896eef781fd7e6b2.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/northern-germany,,Northern Germany,,https://www.tasteatlas.com/vegetable-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/f39ab112e428413d822ce2e6966c6f4d.png?h=120&w=120,n/a
https://www.tasteatlas.com/berliner-schmorgurken,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,183,Stew,https://www.tasteatlas.com/Stews,Berliner Schmorgurken,,,,,"Berliner schmorgurken is a traditional German dish originating from Berlin. The dish is usually made with a combination of cucumbers, white wine vinegar, bacon, shallots, sour cream, dill, sugar, salt, and pepper. The cucumbers are peeled, cut in ...",READ MORE,https://www.tasteatlas.com/berliner-schmorgurken/wheretoeat,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/white-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/5ec7d5e7a1c44fa9b25bcef37eeb02aa.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/berlin,https://cdn.tasteatlas.com/images/emblems/5c14c5ee7d154df180b76023d7468c41.png,Berlin,,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,n/a
https://www.tasteatlas.com/ruhrei-mit-krabben,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,184,Appetizer,https://www.tasteatlas.com/Appetizers,Eggs and Shrimp (Rührei mit Krabben),,,,,"Rührei mit krabben is a traditional egg-based dish originating from Germany. It's usually made with a combination of eggs, shrimp, butter, chives, salt, pepper, and bread. The shrimps are boiled until pink, drained, shelled, and deveined. The...",READ MORE,https://www.tasteatlas.com/ruhrei-mit-krabben/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,,,,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/berliner-knuppel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,185,Bread,https://www.tasteatlas.com/Breads,Berliner Knüppel,,,,,"Berliner knüppel is a traditional German bread roll originating from Berlin. The bread rolls are usually made with a combination of water, flour, milk, yeast, and salt. The ingredients are mixed, the dough is kneaded, and it's then left to re...",READ MORE,https://www.tasteatlas.com/berliner-knuppel/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,https://www.tasteatlas.com/berlin,https://cdn.tasteatlas.com/images/emblems/5c14c5ee7d154df180b76023d7468c41.png,Berlin,,,,n/a
https://www.tasteatlas.com/kartoffelhornchen,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,186,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Kartoffelhörnchen,,,,,"Kartoffelhörnchen are traditional German crescent-shaped pastries originating from Thuringia. They're usually made with a combination of starchy potatoes, butter, egg yolks, cornstarch, nutmeg, and salt. The potatoes are boiled, drained, mash...",READ MORE,https://www.tasteatlas.com/kartoffelhornchen/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/thuringia,https://cdn.tasteatlas.com/images/emblems/1869a29a63994988bf013b6ac82173a9.png,Thuringia,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/radi,https://cdn.tasteatlas.com//images/dishes/89810a2ce14c48919cdfaf14e03c9c02.jpg?mw=660,187,Snack,https://www.tasteatlas.com/Snacks,Radi,,,,,"Radi is a traditional German snack originating from Bavaria. The snack is made by spiralizing a radish, then sprinkling it with salt, and sometimes ground pepper and chives. This radish-based snack is always served with beer and it’s eaten w...",READ MORE,https://www.tasteatlas.com/radi/wheretoeat,https://www.tasteatlas.com/radishes,https://cdn.tasteatlas.com/images/ingredientgroups/b5fc9e4af2ca4f48a844773d630190f8.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,n/a
https://www.tasteatlas.com/karamellkartoffeln,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,188,Side Dish,https://www.tasteatlas.com/Sides,Caramel Potatoes (Karamellkartoffeln),,,,,"Karamellkartoffeln is a traditional German dish and a specialty of northern Germany (as well as Denmark). The dish is usually made with a combination of new potatoes, butter, nutmeg, salt, and sugar. The butter, salt, sugar, and nutmeg are mixed t...",READ MORE,https://www.tasteatlas.com/karamellkartoffeln/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/northern-germany,,Northern Germany,,,,n/a
https://www.tasteatlas.com/bremer-braunkohl,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,189,Side Dish,https://www.tasteatlas.com/Sides,Bremer Braunkohl,,,,,"Bremer braunkohl is a traditional German dish originating from Bremen. It's made with a combination of kale, onions, oatmeal or buckwheat groats, salt, sugar, and either chicken fat, goose fat, or lard. The kale is chopped and sautéed with ...",READ MORE,https://www.tasteatlas.com/bremer-braunkohl/wheretoeat,https://www.tasteatlas.com/Kale,https://cdn.tasteatlas.com/images/ingredientgroups/701848c621f34e81afb592bc9e82225c.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Buckwheats,https://cdn.tasteatlas.com/images/ingredientgroups/6fefa7524ae44985a39405b1d7370a97.png?h=120&w=120,https://www.tasteatlas.com/Oatmeal,https://cdn.tasteatlas.com/images/ingredientgroups/a67999d408a34b01a0f427ead12877fd.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/bremen,https://cdn.tasteatlas.com/images/emblems/0a213dc084df4c6992f0f61c678f3a69.png,Bremen,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/weimarer-zwiebelkuchen,https://cdn.tasteatlas.com//images/dishes/00aa06a2f58943d3a68d53419d41a666.jpg?mw=660,190,Savory Pie,https://www.tasteatlas.com/savory-pies,Weimarer Zwiebelkuchen,,,,,"Deeply intertwined with the tradition of the annual Weimar Onion Fair, the Weimarer Zweibelkuchen is an onion tart consisting of a yeast dough base that is layered with gently fried onion slices and topped with a mixture of eggs and sour cream. Yo...",READ MORE,https://www.tasteatlas.com/weimarer-zwiebelkuchen/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/weimar,https://cdn.tasteatlas.com/images/emblems/cf91ffa19141429ba8a9e45624e17023.png,Weimar,,,,n/a
https://www.tasteatlas.com/bergische-waffles,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,191,Dessert,https://www.tasteatlas.com/Desserts,Bergische Waffles,,,,,"Bergische waffles are traditional German waffles originating from the Bergisches Land area. They’re usually made with a combination of flour, sugar, butter, vanilla, eggs, baking powder, and milk. What differentiates these waffles is that th...",READ MORE,https://www.tasteatlas.com/bergische-waffles/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,https://www.tasteatlas.com/bergisches-land,,Bergisches Land,,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,n/a
https://www.tasteatlas.com/gedadschde,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,192,Potato Dish,https://www.tasteatlas.com/potato-dishes,Gedadschde,,,,,"Gedadschde is a traditional German dish originating from the Palatinate region. These simple patties are made with a combination of mashed potatoes, flour, milk, salt, sugar, and oil. Shredded cheese can be added to the mixture if desired. The mix...",READ MORE,https://www.tasteatlas.com/gedadschde/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/palatinate,,Palatinate,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
