search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,search-results__item-description,search-results__item-description 2,read-more,search-results__item-description 3,score-text--na
https://www.tasteatlas.com/brebis-du-puyfaucon,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,287,Cheese,https://www.tasteatlas.com/Cheese,Brebis du Puyfaucon,https://www.tasteatlas.com/haute-vienne,https://cdn.tasteatlas.com/images/emblems/874037c5f72f40459a9c290a44a31973.png,Haute-Vienne,"is a French cheese made with raw sheep's milk. The cheese is exclusively produced on a farm in the Haute Vienne region, and it was discovered by Dominique Desserre on one of his visits to the French countryside. Brebis...",Brebis du Puyfaucon,READ MORE,,n/a
https://www.tasteatlas.com/lecir-de-laubrac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,288,Cheese,https://www.tasteatlas.com/Cheese,L'Ecir de l'Aubrac,,https://cdn.tasteatlas.com/images/emblems/52c19fd519cf4f45a76d74009f9dd0ae.png,Aveyron,"is a French cheese originating from the plateau of Aveyron. The cheese is made with cow's milk and has a natural white rind. The aroma of this cheese is pleasant, the texture is smooth, while the flavors are sweet with ...",L'Ecir de l'Aubrac,READ MORE,,n/a
https://www.tasteatlas.com/edel-de-cleron,https://cdn.tasteatlas.com//images/ingredients/7b8ca11f5d2a4ebc8b1a17175af1551b.jpg?mw=660,289,Cheese,https://www.tasteatlas.com/Cheese,Édel de Cléron,https://www.tasteatlas.com/cleron,,Cléron,"is a soft French cheese originating from the city of Cléron. It is made from pasteurized cow’s milk. The cheese matured for about three weeks, and it is then wrapped in cloth and bound with spruce...",Édel de Cléron,READ MORE,,n/a
https://www.tasteatlas.com/brossauthym,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,290,Cheese,https://www.tasteatlas.com/Cheese,Brossauthym,https://www.tasteatlas.com/tours,https://cdn.tasteatlas.com/images/emblems/249c99f6a2554877bb7c7e5c61323174.png,Tours,"is a French cheese originating from Tours. The cheese is made with raw ewe's milk and flavored with thyme, hence the unusual name. This oval-shaped delicacy has a natural rind and is often used as a decorative, yet tasty addit...",Brossauthym,READ MORE,,n/a
https://www.tasteatlas.com/boulette-de-cambrai,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,291,Cheese,https://www.tasteatlas.com/Cheese,Boulette de Cambrai,https://www.tasteatlas.com/cambrai,,Cambrai,"is a French cheese originating from the region of Nord-pas-de-Calais, and it is named after the city of Cambrai, near the Belgian border. This rindless cheese is made with cow's milk and flavored with chives, parsley, ...",Boulette de Cambrai,READ MORE,,n/a
https://www.tasteatlas.com/fiumorbu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,292,Cheese,https://www.tasteatlas.com/Cheese,Fium'Orbu,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,"is a French cheese that's named after a river that runs through a little-known part of Corse, the island of its origin. The cheese is made from ewe's milk and ages from 8 to 12 weeks. The washed rind is sticky, with meaty aromas...",Fium'Orbu,READ MORE,,n/a
https://www.tasteatlas.com/saucisson-de-lacaune-and-saucisse-de-lacaune,https://cdn.tasteatlas.com//Images/Ingredients/ff2e487fc6e44c5f83bb44b6825a9e33.jpg?mw=660,293,Sausage/Salami,https://www.tasteatlas.com/Sausages-and-salamis,Saucisson de Lacaune,https://www.tasteatlas.com/tarn,https://cdn.tasteatlas.com/images/emblems/f826dd7e9dcf4126b20afbbbd5eca885.png,Tarn,"and  are meat products made from pork and boar meat. The difference between the two is a small one - one is a sausage, the other one a salami. They are produced in the French regio...",Saucisson de Lacaune,READ MORE,s,n/a
https://www.tasteatlas.com/olivet-au-foin,https://cdn.tasteatlas.com//images/ingredients/fc1be34c666349e4af855a9681378432.jpg?mw=660,294,Cheese,https://www.tasteatlas.com/Cheese,Olivet au foin,https://www.tasteatlas.com/centre-loire-valley,https://cdn.tasteatlas.com/Images/Emblems/7407525cfcbf40fcbb61ee2b307ee10d.png,Centre-Loire Valley,is a French cheese hailing from the town of Olivet in the Loire region. This seasonal cheese is made only in May and June from pasteurized or raw cow's milk and it's left to age for 3 months before consumption. Underneath i...,Olivet au foin,READ MORE,,n/a
https://www.tasteatlas.com/bergues-cheese,https://cdn.tasteatlas.com//images/ingredients/bb281ca391c04bff8ab8d8227bcb2dba.jpg?mw=660,295,Cheese,https://www.tasteatlas.com/Cheese,Bergues,https://www.tasteatlas.com/bergues,,Bergues,"is a French semi-soft cheese produced in the eponymous commune near Dunkirk. The cheese is made from raw, partly-skimmed cow's milk. During the maturation process, it's washed with beer and brine. The texture is smooth, elastic, a...",Bergues,READ MORE,,n/a
https://www.tasteatlas.com/vieux-boulogne,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,296,Cheese,https://www.tasteatlas.com/Cheese,Vieux-Boulogne,https://www.tasteatlas.com/boulogne-sur-mer,,Boulogne-sur-Mer,"is a French cheese made from raw cow's milk in the Pas-de-Calais region. The cheese was invented by Antoine Bernard and Philippe Olivier in 1982. Its body is soft and elastic, surrounded by a reddish-orange rind that's wash...",Vieux-Boulogne,READ MORE,,n/a
https://www.tasteatlas.com/pechegos,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,297,Cheese,https://www.tasteatlas.com/Cheese,Pechegos,https://www.tasteatlas.com/tarn,https://cdn.tasteatlas.com/images/emblems/f826dd7e9dcf4126b20afbbbd5eca885.png,Tarn,,,READ MORE,,n/a
https://www.tasteatlas.com/rollot-cheese,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,298,Cheese,https://www.tasteatlas.com/Cheese,Rollot,https://www.tasteatlas.com/rollot,,Rollot,"is a French cheese hailing from the eponymous commune in the Somme department in Picardy. The semi-soft cheese is made from cow's milk and ages from 6 to 8 weeks. It's usually round, but in recent years the factory-produced version...",Rollot,READ MORE,,n/a
https://www.tasteatlas.com/rambol,https://cdn.tasteatlas.com//images/ingredients/cec2129630ab4ac2ae82507df2491e21.jpg?mw=660,299,Processed Cheese,https://www.tasteatlas.com/processed-cheeses,Rambol,https://www.tasteatlas.com/rambouillet,,Rambouillet,"is a French processed cheese that was invented in the 1960s at a creamery in Rambouillet. In 1970, the first version of trademarked Rambol aux Noix (Rambol with Nuts) was launched commercially. Instead of hard cheese, fresh cow's m...",Rambol,READ MORE,,n/a
https://www.tasteatlas.com/ail-rose-de-lautrec,https://cdn.tasteatlas.com//Images/Ingredients/5d97a6a4d6f745a0a01aa8eb8e430cf0.jpg?mw=660,300,Garlic,https://www.tasteatlas.com/garlic,Ail Rose de Lautrec,https://www.tasteatlas.com/lautrec,https://cdn.tasteatlas.com/images/emblems/9764a04ae2eb41799dff7ae0dc9e1a0f.png,Lautrec,"is France's finest garlic with pink cloves and white skin on the exterior. It is grown in the medieval town of Lautrec in the Tarn region. According to an old tale, a traveller with no money stopped in Lautrec in order...",Ail Rose de Lautrec,READ MORE,,n/a
https://www.tasteatlas.com/agneau-du-limousin,https://cdn.tasteatlas.com//Images/Ingredients/c8a152b47caf4f1db6a342223b587440.jpg?mw=660,301,Lamb,https://www.tasteatlas.com/Lamb,Agneau du Limousin,https://www.tasteatlas.com/limousin,https://cdn.tasteatlas.com/images/emblems/743ac6fb34fa444d92b574c34e14d6ef.png,Limousin,"is fresh lamb meat, sold either as carcasses or fine cuts, bone-in or boneless, produced in the French region of Limousin. The lambs feed on their mother's milk when they're young, and later, on grassy pastures and grai...",Agneau du Limousin,READ MORE,,n/a
https://www.tasteatlas.com/porc-noir-de-bigorre,https://cdn.tasteatlas.com//images/ingredients/edb01c2c21ef4ad9bea59a4ff008e0e4.jpg?mw=660,302,Pork,https://www.tasteatlas.com/Pork,Porc noir de Bigorre,https://www.tasteatlas.com/hautes-pyrenees,https://cdn.tasteatlas.com/images/emblems/1625f4d36cd0455895a959bd89cc6251.png,Hautes-Pyrénées,"is pork meat coming from  pigs, the oldest breed of pigs known in France. Their meat is marbled with intramuscular fat and surrounded by an outer layer of white fat. Once cooked, the fat...",Porc noir de Bigorre,READ MORE,Gascon Noir de Bigorre,n/a
https://www.tasteatlas.com/taureau-de-camargue,https://cdn.tasteatlas.com//Images/Ingredients/818ccb0cbd68412da12dac519f451a52.jpg?mw=660,303,Beef,https://www.tasteatlas.com/Beef,Taureau de Camargue,https://www.tasteatlas.com/bouches-du-rhone,https://cdn.tasteatlas.com/images/emblems/a01bcaadce17490199d0ae276e094dd0.png,Bouches-du-Rhône,"is fresh bull's meat with a deep red color. The meat is lean and tender. The small, black and muscular animals must be born, reared and slaughtered in the Camargue region in France, with its vast wetland areas where th...",Taureau de Camargue,READ MORE,,n/a
https://www.tasteatlas.com/olive-de-nice,https://cdn.tasteatlas.com//Images/Ingredients/55f58f0bea744b2f92cb4d7efdd6c27b.jpg?mw=660,304,Olive,https://www.tasteatlas.com/Olives,Olive de Nice,https://www.tasteatlas.com/alpes-maritimes,https://cdn.tasteatlas.com/images/emblems/66169f6654164ab288231faaf6d5643a.png,Alpes-Maritimes,"are olive products of the  variety coming from the French region of Alpes-Maritimes. The product refers to small, meaty olives and olive paste. The olives have a firm texture, a smell reminiscent of dried ...",Olive de Nice,READ MORE,Cailletier,n/a
https://www.tasteatlas.com/huile-de-noix-du-perigord,https://cdn.tasteatlas.com//images/ingredients/7527c488c4ac4571b24deec0e5e18d2b.jpg?mw=660,305,Walnut Oil,https://www.tasteatlas.com/walnut-oils,Huile de noix du Périgord,,https://cdn.tasteatlas.com/images/emblems/52c19fd519cf4f45a76d74009f9dd0ae.png,Aveyron,"Huile de noix du Périgord is a French virgin walnut oil that's mechanically extracted. It originates from Aveyron, Charente, Corrèze, Dordogne, Lot, and Lot-et-Garonne departments. This oil is produced from the walnut varieties calle...",,READ MORE,,n/a
https://www.tasteatlas.com/pomme-de-terre-de-noirmoutier,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,306,Potato,https://www.tasteatlas.com/Potatoes,Pomme de terre de Noirmoutier,https://www.tasteatlas.com/vendee,https://cdn.tasteatlas.com/images/emblems/abce2cb8c0724d5e8ec3c801b19ac0ff.png,Vendée,"Pomme de terre de Noirmoutier are French potatoes originating from the Vendée department's municipalities of Noirmoutier en l’Ile, l’Epine, La Guérinière and Barbâtre. The potatoes have yellow flesh and thin ...",,READ MORE,,n/a
https://www.tasteatlas.com/miel-de-corse,https://cdn.tasteatlas.com//Images/Ingredients/5991333e78e04818b8915477822adbda.jpg?mw=660,307,Honey,https://www.tasteatlas.com/Honey,Miel de Corse,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,", or , is a honey made on the island of Corsica, France with a unique odor, smell and taste featuring the island's prevalent floral types. The honey must be obtained from the nectar of honeybees of the...",Miel de Corse,READ MORE,Mele di Corsica,n/a
https://www.tasteatlas.com/kiwi-de-corse,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,308,Kiwi Fruit,https://www.tasteatlas.com/Kiwi-fruits,Kiwi de Corse,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,"Kiwi de Corse is a French variety of kiwi fruit originating from the department of Haute-Corse. This fruit of the Hayward variety is oval in shape, has brown-green hairy skin, and bright green flesh that's dotted with tiny black seeds. The flavors...",,READ MORE,,n/a
https://www.tasteatlas.com/veau-du-limousin,https://cdn.tasteatlas.com//Images/Ingredients/5796bd5bf3514a368fc08d1ba36d696d.jpg?mw=660,309,Veal,https://www.tasteatlas.com/Veal,Veau du Limousin,https://www.tasteatlas.com/limousin,https://cdn.tasteatlas.com/images/emblems/743ac6fb34fa444d92b574c34e14d6ef.png,Limousin,"are suckling calves of the pure  or  breed that are slaughtered at an age of 3 to 5 months, and the carcasses weigh between 85 and 150 kilograms. Calves feed almost exclusively on milk...",Veau du Limousin,READ MORE,Limousine,n/a
https://www.tasteatlas.com/queen-victoria-pineapple,https://cdn.tasteatlas.com//images/ingredients/ed151fd4ff5f46b086710db108a98191.jpg?mw=660,310,Pineapple,https://www.tasteatlas.com/Pineapples,Queen Victoria Pineapple,https://www.tasteatlas.com/reunion,https://cdn.tasteatlas.com/images/emblems/209faf418dbe4249abe3c69a8934ed50.png,"Réunion, Madagascar","Queen Victoria is a pineapple variety originating from the French island territory of Réunion, located in the Indian Ocean. These pineapples are very small, but they make up for it with their intense fragrance and sweet flavor. The flesh is...",,READ MORE,,n/a
https://www.tasteatlas.com/ail-blanc-de-lomagne-1,https://cdn.tasteatlas.com//Images/Ingredients/41a2c68cf2694b4f98152acaa6a8aef9.jpg?mw=660,311,Garlic,https://www.tasteatlas.com/garlic,Ail Blanc de Lomagne,https://www.tasteatlas.com/tarn-et-garonne,https://cdn.tasteatlas.com/images/emblems/b77b01de7a5f4f538e6a4143ae0d23d0.png,Tarn-et-Garonne,"is a white bulb grown in the clay and limestone soils of the French Gers and Tarn et Garonne regions since the 13th century. Lomagne garlic is amazingly fragrant, it has an intense flavor and quite a specific shape an...",Ail Blanc de Lomagne,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-bretagne,https://cdn.tasteatlas.com//images/ingredients/34c08a88b8754b0fa63cfa34ab34060a.jpg?mw=660,312,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Bretagne,https://www.tasteatlas.com/brittany,https://cdn.tasteatlas.com/Images/Emblems/1052b667411249e88436d3cda3677b85.png,Brittany,"Volailles de Bretagne is poultry from the French region of Bretagne and the districts neighbouring the regions Morbihan and Ille-et-Vilaine. The meat is sold either fresh or frozen, whole, as an oven-ready meal or in sections. This high-quality po...",,READ MORE,,n/a
https://www.tasteatlas.com/bareges-gavarnie,https://cdn.tasteatlas.com//Images/Ingredients/99e4369e7562425db50b60154feb0ca9.jpg?mw=660,313,Mutton,https://www.tasteatlas.com/mutton,Baréges-Gavarnie,https://www.tasteatlas.com/hautes-pyrenees,https://cdn.tasteatlas.com/images/emblems/1625f4d36cd0455895a959bd89cc6251.png,Hautes-Pyrénées,"is fresh meat from adult sheep born, reared and slaughtered in the mountainous French region of Hautes-Pyrénées. There are two products - the , a castrated male that has spent at least...",Baréges-Gavarnie,READ MORE,doublon,n/a
https://www.tasteatlas.com/agneau-de-lait-des-pyrenees,https://cdn.tasteatlas.com//Images/Ingredients/6103c60adf8b4ddba1e36177d99b2592.jpg?mw=660,314,Lamb,https://www.tasteatlas.com/Lamb,Agneau de Lait des Pyrénées,https://www.tasteatlas.com/pyrenees-atlantiques,https://cdn.tasteatlas.com/images/emblems/efe1c96ac8cf4164a7b06f87326a0644.png,Pyrénées-Atlantiques,"are milk-fed lambs of Manech Red head, Manech Black head and Basque-Béarnaise breeds raised in the French region of Pyrénées Atlantiques. As the name suggests, the lambs feed ...",Agneau de Lait des Pyrénées,READ MORE,,n/a
https://www.tasteatlas.com/boeuf-de-bazas,https://cdn.tasteatlas.com//images/ingredients/f3c29af7a16d4c70b5b6f6e7cda395e4.jpg?mw=660,315,Beef,https://www.tasteatlas.com/Beef,Boeuf de Bazas,https://www.tasteatlas.com/bazas,https://cdn.tasteatlas.com/images/emblems/c48d5611637f45ec902f73c46c33b0ba.png,Bazas,"is fresh meat from the  or   breeds of beef, either cows, steers, or heifers born, reared, fattened and slaughtered in the Gironde and Landes regions in France. Every year,...",Boeuf de Bazas,READ MORE,Bazadais,n/a
https://www.tasteatlas.com/poires-tapees,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,316,Dried Fruit,https://www.tasteatlas.com/dried-fruits,Poires tapées,https://www.tasteatlas.com/tours,https://cdn.tasteatlas.com/images/emblems/249c99f6a2554877bb7c7e5c61323174.png,Tours,"Poires tapées is a traditional French method of drying pears, originating from Tours. The pears are peeled, placed in racks with their stalks pointing down, and then transferred to wood-fired ovens, where they spend several days. Once the p...",,READ MORE,,n/a
https://www.tasteatlas.com/boeuf-de-chalosse,https://cdn.tasteatlas.com//Images/Ingredients/f2d2b002efcf42f4a16050c6632352f1.jpg?mw=660,317,Beef,https://www.tasteatlas.com/Beef,Boeuf de Chalosse,https://www.tasteatlas.com/landes,https://cdn.tasteatlas.com/images/emblems/e81b7997126b45c18f827be60463a252.png,Landes,"is the fresh beef meat of heifers or castrated males from the region of Aquitaine. The animals are raised on farms and grass pastures for two years and additionally fattened with maize for 6 to 12 months, in their third ...",Boeuf de Chalosse,READ MORE,,n/a
