search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,search-results__item-description 2,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/pa-amb-oli,https://cdn.tasteatlas.com//images/dishes/11e70bb0484546a49d22855c40a091a0.jpg?mw=660,210,Snack,https://www.tasteatlas.com/Snacks,Pa amb oli,,,,,"Pa amb oli is a traditional Spanish appetizer or snack originating from Mallorca and the Balearic islands. The dish is made with a combination of peasant bread or dark rye bread, tomatoes, olive oil, and salt. The bread is cut into slices and rubb...",READ MORE,https://www.tasteatlas.com/pa-amb-oli/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,https://www.tasteatlas.com/mallorca,,Mallorca,n/a
https://www.tasteatlas.com/casadielles,https://cdn.tasteatlas.com//images/dishes/bd629275296c4d169882a5c9652aaab5.jpg?mw=660,211,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Casadielles,,,,,"Casadielles are traditional Spanish pastry rolls filled with walnut. The dessert originates from Asturias. The dough is made with olive oil, warm water, flour, and fine sugar, while the filling consists of walnuts, fine sugar, butter, and anise-fl...",READ MORE,https://www.tasteatlas.com/casadielles/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/asturias,https://cdn.tasteatlas.com/images/emblems/9ab3aecbbc5b498698530b1cd233b773.png,Asturias,n/a
https://www.tasteatlas.com/salsa-espanola,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,212,Sauce,https://www.tasteatlas.com/Sauces,Salsa española,,,,,"Salsa española is a traditional Sauce originating from Spain. It is usually made with a combination of onions, carrots, flour, olive oil, water, salt, and dry sherry or dry white wine. The ingredients are cooked until the sauce is slightly ...",READ MORE,https://www.tasteatlas.com/salsa-espanola/wheretoeat,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,https://www.tasteatlas.com/sherry,https://cdn.tasteatlas.com/images/dishes/f6eeef52a47145ce9a81e43e128e8af8.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/cachelos,https://cdn.tasteatlas.com//images/dishes/a9d40b4742ff476a84efa92fd17c647f.jpg?mw=660,213,Potato Dish,https://www.tasteatlas.com/potato-dishes,Cachelos,,,,,"Cachelos is a traditional Spanish dish originating from Galicia. The dish is usually made with a combination of potatoes (often of the Kennebec variety), bay leaves, salt, paprika or pimentón, and olive oil. The potatoes are scrubbed (but n...",READ MORE,https://www.tasteatlas.com/cachelos/wheretoeat,https://www.tasteatlas.com/kennebec-potato,https://cdn.tasteatlas.com/images/dishes/c7a2903529084b8aa0d5ed3889f97c7c.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/pimenton-de-la-vera,https://cdn.tasteatlas.com/images/dishes/da110f2fd0e543149d09f55236638957.png?h=120&w=120,,https://www.tasteatlas.com/pimenton-de-murcia,https://cdn.tasteatlas.com/images/dishes/88be70b03ba7415aa8b3a0c8f3d837de.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/galicia,https://cdn.tasteatlas.com/images/emblems/95239c7d9c7e45dd9bd81c496b659164.png,Galicia,n/a
https://www.tasteatlas.com/caragols-spain,https://cdn.tasteatlas.com//images/dishes/4a3cec41fcc6495c82ed5e8247d2f516.jpg?mw=660,214,Snail Dish,https://www.tasteatlas.com/snail-dishes,Caragols,,,,,"Common land snails, known as  in the Catalan dialect, are a highly appreciated gourmet delicacy in Spain, especially in Catalonia, Andalucía, and Valencia - regions where snails have long been wild-harvested and featured as...",READ MORE,https://www.tasteatlas.com/caragols-spain/wheretoeat,,,,,,,,,caragols,,,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,n/a
https://www.tasteatlas.com/queso-con-anchoas,https://cdn.tasteatlas.com//images/dishes/e5278f79438846f8b2526662d1375c06.jpg?mw=660,215,Snack,https://www.tasteatlas.com/Snacks,Queso con anchoas,,,,,"Queso con anchoas is a traditional Spanish tapa. This simple bar snack is usually made by topping slices of Manchego cheese with anchovy fillets. The snack is often elevated with the addition of roasted red pepper strips. Before serving, queso con...",READ MORE,https://www.tasteatlas.com/queso-con-anchoas/wheretoeat,https://www.tasteatlas.com/manchego-curado,https://cdn.tasteatlas.com/images/dishes/99ddce0041144fd6be866e09d2bef866.png?h=120&w=120,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/croquetas-de-chorizo,https://cdn.tasteatlas.com//images/dishes/b10077fc37f6400c88941afc207c8c85.jpg?mw=660,216,Appetizer,https://www.tasteatlas.com/Appetizers,Croquetas de chorizo,,,,,"Croquetas de chorizo is a traditional Spanish croquette variety. It's usually made with a combination of chorizo, butter, flour, milk, nutmeg, eggs, breadcrumbs, and olive oil. The chorizo is chopped and fried over medium heat. It is then shortly ...",READ MORE,https://www.tasteatlas.com/croquetas-de-chorizo/wheretoeat,https://www.tasteatlas.com/chorizo,https://cdn.tasteatlas.com/images/dishes/ddcb3e5f086b45568444ae268a16697c.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/tortilla-de-alcachofas,https://cdn.tasteatlas.com//images/dishes/f3addaba1af14085a2be77d830252041.jpg?mw=660,217,Egg Dish,https://www.tasteatlas.com/egg-dishes,Tortilla de alcachofas,,,,,"Tortilla de alcachofas is a traditional Spanish dish and a variety of Spanish tortilla. The dish is usually made with a combination of eggs, artichokes, lemon, olive oil, and salt. The artichokes are trimmed and placed in water with lemon wedges t...",READ MORE,https://www.tasteatlas.com/tortilla-de-alcachofas/wheretoeat,https://www.tasteatlas.com/Artichokes,https://cdn.tasteatlas.com/images/ingredientgroups/11a0e8e3bc9845e0b0845eae798563de.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/pan-gallego,https://cdn.tasteatlas.com//images/dishes/9ac494c8ac4e43b0ade8066e65131279.jpg?mw=660,218,Bread,https://www.tasteatlas.com/Breads,Pan Gallego,,,,,"Pan Gallego is a traditional Spanish crusty bread originating from Galicia. It is characterized by a soft and springy crumb with many air pockets and a hard crust, depending on the variety. In artisan bakeries, it's made with wheat flour or trigo ...",READ MORE,https://www.tasteatlas.com/pan-gallego/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/galicia,https://cdn.tasteatlas.com/images/emblems/95239c7d9c7e45dd9bd81c496b659164.png,Galicia,n/a
https://www.tasteatlas.com/pipirrana,https://cdn.tasteatlas.com//images/dishes/ba16d07c5157437099adc034110395b1.jpg?mw=660,219,Salad,https://www.tasteatlas.com/Salads,Pipirrana,,,,,"Pipirrana is a typical Spanish salad originating from Andalusia. It has numerous variations because each province has a different method of preparation and different ingredients. However, one of the more traditional versions is made with cucumbers...",READ MORE,https://www.tasteatlas.com/pipirrana/wheretoeat,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/andalusia,https://cdn.tasteatlas.com/images/emblems/9904fd9d304b4e05a3a9f260dd4abb55.png,Andalusia,n/a
https://www.tasteatlas.com/roscos-fritos,https://cdn.tasteatlas.com//images/dishes/0beb1dc648b84a1190a77e12ddc796ff.jpg?mw=660,220,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Roscos fritos,,,,,"Roscos fritos are typical Spanish desserts that are similar to donuts, but they have a different texture and are a bit sweeter than regular donuts. Also, roscos are often rolled in sugar after being fried. The dough is prepared with a combination ...",READ MORE,https://www.tasteatlas.com/roscos-fritos/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/andalusia,https://cdn.tasteatlas.com/images/emblems/9904fd9d304b4e05a3a9f260dd4abb55.png,Andalusia,n/a
https://www.tasteatlas.com/zarangollo,https://cdn.tasteatlas.com//images/dishes/cd5f7da4d7cf4784a197f1b351f3fbd0.jpg?mw=660,221,Side Dish,https://www.tasteatlas.com/Sides,Zarangollo,,,,,"Zarangollo is a common Murcian dish made with a combination of scrambled eggs and thinly sliced zucchinis and onions. Potatoes are sometimes also added to the combination. The dish is served warm or hot, and it is often used as a tapa in bars thro...",READ MORE,https://www.tasteatlas.com/zarangollo/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Zucchini,https://cdn.tasteatlas.com/images/ingredientgroups/b118fad654154a94b7a4889f7e5f70fa.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/murcia,https://cdn.tasteatlas.com/images/emblems/6addaccf6a9441589ebdc95a61588571.png,Murcia,n/a
https://www.tasteatlas.com/remojon,https://cdn.tasteatlas.com//images/dishes/a8ba686d1dd348319431db640e1314e1.jpg?mw=660,222,Salad,https://www.tasteatlas.com/Salads,Remojón,,,,,"Remojón is a traditional Spanish salad originating from Granada. It’s made with a combination of oranges, salt cod, red peppers, scallions, garlic, olive oil, olives, and wine or sherry vinegar. Although the salad is traditionally mad...",READ MORE,https://www.tasteatlas.com/remojon/wheretoeat,https://www.tasteatlas.com/Oranges,https://cdn.tasteatlas.com/images/ingredientgroups/97233a9e84cb4d268005d5954060664b.png?h=120&w=120,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/tuna,https://cdn.tasteatlas.com/images/ingredientgroups/4e4cfd59133b4cecb5ba6f2d60f1988d.png?h=120&w=120,,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/province-of-granada,https://cdn.tasteatlas.com/images/emblems/5676ad6ecd124378a8537710825e9633.png,Province of Granada,n/a
https://www.tasteatlas.com/almogrote,https://cdn.tasteatlas.com//images/dishes/12e1e3c21def4bf19979c800445d26c0.jpg?mw=660,223,Sauce,https://www.tasteatlas.com/Sauces,Almogrote,,,,,"Almogrote is a unique sauce from the Canary Islands, consisting of over-cured hard cheese, garlic, olive oil, and peppers. It is traditionally prepared using a wooden mortar and pestle, but it can also be made in a blender. After it has been prepa...",READ MORE,https://www.tasteatlas.com/almogrote/wheretoeat,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,,,,,,https://www.tasteatlas.com/la-gomera,,La Gomera,n/a
https://www.tasteatlas.com/trempo,https://cdn.tasteatlas.com//images/dishes/22290549f5a74120ae8d930f2bf78beb.jpg?mw=660,224,Salad,https://www.tasteatlas.com/Salads,Trempó,,,,,"Trempó is a refreshing summer salad originating from Mallorca. It is made with a combination of tomatoes, onions, and Mallorcan green bell peppers. The vegetables are chopped, drizzled with olive oil, and seasoned only with salt. It is beli...",READ MORE,https://www.tasteatlas.com/trempo/wheretoeat,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,,,,,https://www.tasteatlas.com/mallorca,,Mallorca,n/a
https://www.tasteatlas.com/alaju,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,225,Dessert,https://www.tasteatlas.com/Desserts,Alajú,,,,,"Alajú is a traditional Spanish dessert that's popular throughout Castilla-La Mancha, but the best ones are usually found in the province of Cuenca. The dessert consists of a dough of almonds, spices, boiled honey, and toasted breadcrumbs th...",READ MORE,https://www.tasteatlas.com/alaju/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/province-of-cuenca,https://cdn.tasteatlas.com/images/emblems/1b0b185443084a489627a58bf34179a7.png,Province of Cuenca,n/a
https://www.tasteatlas.com/escudella-barrejada,https://cdn.tasteatlas.com//images/dishes/a417331e6b8749d589b1162324fa7dd3.jpg?mw=660,226,Stew,https://www.tasteatlas.com/Stews,Escudella barrejada,,,,,"Escudela barrejada is a Catalan meat stew made with a combination of hen meat, pork belly, bone marrow broth, veal shank, giblets, pig's head, rice, vermicelli noodles, botifarra negra, and a variety of vegetables such as leeks, carrots, potatoes,...",READ MORE,https://www.tasteatlas.com/escudella-barrejada/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,n/a
https://www.tasteatlas.com/plato-alpujarreno,https://cdn.tasteatlas.com//images/dishes/95c1d4eefc0b4b509b2d8fbbed6da500.jpg?mw=660,227,Feast,https://www.tasteatlas.com/Feasts,Plato Alpujarreño,,,,,"Plato Alpujarreño is a traditional Spanish meal originating from Andalusia. The recipe has many variations, but it usually consists of a mix of fried eggs, morcilla blood sausages, chorizo, pork loin, sweet peppers, Serrano ham, potatoes, a...",READ MORE,https://www.tasteatlas.com/plato-alpujarreno/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/province-of-granada,https://cdn.tasteatlas.com/images/emblems/5676ad6ecd124378a8537710825e9633.png,Province of Granada,n/a
https://www.tasteatlas.com/conejo-en-salmorejo,https://cdn.tasteatlas.com//images/dishes/d27bb2652106401eaf18a5445c45b24d.jpg?mw=660,228,Rabbit Dish,https://www.tasteatlas.com/rabbit-dishes,Conejo en salmorejo,,,,,"Conejo en salmorejo is a traditional Spanish dish hailing from the Canary Islands. The dish consists of marinated, sautéed, and cooked rabbit meat. Rabbit liver is usually added to the mix, along with garlic, olive oil, white wine, red wine...",READ MORE,https://www.tasteatlas.com/conejo-en-salmorejo/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/canary-islands,https://cdn.tasteatlas.com/images/emblems/2300571fd9ee4593a7b9b6c671f1148e.png,Canary Islands,n/a
