# CSV-File created with merge-csv.com
# -----------------------------------------------------------

search-results__item-image href,search-results__item-image src,Type,Name,Country
https://www.tasteatlas.com/khoresht-mast,https://cdn.tasteatlas.com//images/dishes/6aa7bc194b524b928a174591f6157bfa.jpg?mw=660,Dessert,Khoresht mast,Iran
https://www.tasteatlas.com/kabab-torsh,https://cdn.tasteatlas.com//images/dishes/eb5098bfd29e41a7a1a7c97e5c156fc5.jpg?mw=660,Meat Dish,Kabab torsh,Iran
https://www.tasteatlas.com/faloodeh,https://cdn.tasteatlas.com//images/dishes/33ad6a41daed4a55bb5c078685e0d617.jpg?mw=660,Frozen Dessert,Faloodeh,Iran
https://www.tasteatlas.com/meygoo-polo,https://cdn.tasteatlas.com//images/dishes/eec9d131636a46348c0e793c316e1f30.jpg?mw=660,Rice Dish,Meygoo polo,Iran
https://www.tasteatlas.com/nogha,https://cdn.tasteatlas.com//Images/Dishes/908515b4faa247ed96ae29fe0b823b8d.jpg?mw=660,Dessert,Nogha,Iran
https://www.tasteatlas.com/naz-khatun,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Vegetable Dish,Naz khatun,Iran
https://www.tasteatlas.com/kuku-sib-zamini,https://cdn.tasteatlas.com//images/dishes/497f17db311948ccbb3f78adc477a471.jpg?mw=660,Potato Dish,Kuku sib zamini,Iran
https://www.tasteatlas.com/kuku-bademjan,https://cdn.tasteatlas.com//images/dishes/b2e5541277bd491083ed51ffaec299dc.jpg?mw=660,Vegetable Dish,Kuku bademjan,Iran
https://www.tasteatlas.com/naan-berenji,https://cdn.tasteatlas.com//images/dishes/37aa38b2fdc44c17b8a90f40311712db.jpg?mw=660,Cookie,Naan berenji,Iran
https://www.tasteatlas.com/ash-e-jo,https://cdn.tasteatlas.com//Images/Dishes/02763c50915d4110b7b7c37dc3575f75.jpg?mw=660,Vegetable Soup,Ash-e jo,Iran
https://www.tasteatlas.com/ash-e-doogh,https://cdn.tasteatlas.com//images/dishes/5721fbd9feda4101a95c3486574438e8.jpg?mw=660,Soup,Ash-e doogh,Iran
https://www.tasteatlas.com/khoresh-qarch,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Stew,Khoresh qÄrch,Iran
https://www.tasteatlas.com/korma-iran,https://cdn.tasteatlas.com//Images/Dishes/8bf6e58d3a1545f6abd1dabe49dffa8d.jpg?mw=660,Stew,Korma,Iran
https://www.tasteatlas.com/khoresh-alou-esfenaj,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Stew,Khoresh alou esfenaj,Iran
https://www.tasteatlas.com/khoresh-aloo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Stew,Khoresh aloo,Iran
https://www.tasteatlas.com/khoresh-bamieh,https://cdn.tasteatlas.com//images/dishes/2f1f4f10162c4d888a03ee447c50bf4d.jpg?mw=660,Stew,Khoresh bÄmieh,Iran
https://www.tasteatlas.com/khoresh-karafs,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,Khoresh karafs,Iran
https://www.tasteatlas.com/khoresh-lubia-sabz,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,Khoresh lubia sabz,Iran
https://www.tasteatlas.com/koloocheh,https://cdn.tasteatlas.com//Images/Dishes/514a7ee9f6e148f79676ce151ea5f7bb.jpg?mw=660,Cookie,Koloocheh,Iran
https://www.tasteatlas.com/cake-yazdi,https://cdn.tasteatlas.com//images/dishes/aa8b93b66c134cf383a9690a7e1c22b0.jpg?mw=660,Dessert,Cake Yazdi,Iran
https://www.tasteatlas.com/khoresh-havij,https://cdn.tasteatlas.com//images/dishes/0b2b2a8980e44bbeb587f707c8147504.jpg?mw=660,Stew,Khoresh havij,Iran
https://www.tasteatlas.com/havij-bastani,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Ice Cream,Havij bastani,Iran
https://www.tasteatlas.com/khoresh-kadu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,Khoresh kadu,Iran
https://www.tasteatlas.com/khoresh-kangar,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Stew,Khoresh kangar,Iran
https://www.tasteatlas.com/khoresh-rivas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,Khoresh rivas,Iran
https://www.tasteatlas.com/mirza-ghassemi,https://cdn.tasteatlas.com//images/dishes/a9affddfabc94cfb8a92b4b8bbf4ca2e.jpg?mw=660,Vegetable Dish,Mirza Ghassemi,Iran
https://www.tasteatlas.com/khoresh-bademjan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Stew,Khoresh bÄdemjÄn,Iran
https://www.tasteatlas.com/ash-reshteh,https://cdn.tasteatlas.com//images/dishes/a8781524bb694e2fac9b5f13259d1a5e.jpg?mw=660,Soup,Ash reshteh,Iran
https://www.tasteatlas.com/tar-halva,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Dessert,Tar halva,Iran
https://www.tasteatlas.com/sohan-asali,https://cdn.tasteatlas.com//images/dishes/2414815b717840ebb66794b7c9cc5b91.jpg?mw=660,Dessert,Sohan asali,Iran
https://www.tasteatlas.com/halva-ye-havij,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Dessert,Halva ye havij,Iran
https://www.tasteatlas.com/kabab-hosseini,https://cdn.tasteatlas.com//images/dishes/6378eddbe2ff4bbb85532da2e41f14ec.jpg?mw=660,Meat Dish,Kabab Hosseini,Iran
https://www.tasteatlas.com/dande-kabab,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Lamb/Mutton Dish,Dande kabab,Iran
https://www.tasteatlas.com/kabab-bakhtiari,https://cdn.tasteatlas.com//images/dishes/786f829f4af64cbbb17b29efedd4a835.jpg?mw=660,Meat Dish,Kabab bakhtiari,Iran
https://www.tasteatlas.com/kabab-chenjeh,https://cdn.tasteatlas.com//images/dishes/b559bc402aa7437b98d7c3cc628a800e.jpg?mw=660,Lamb/Mutton Dish,Kabab chenjeh,Iran
https://www.tasteatlas.com/kabab-digi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Ground Meat Dish,Kabab digi,Iran
https://www.tasteatlas.com/estanboli-polo,https://cdn.tasteatlas.com//images/dishes/eb063e246c8c44888d78c6ed0aba8dbc.jpg?mw=660,Stew,Estanboli polo,Iran
https://www.tasteatlas.com/kabab-loghmeh,https://cdn.tasteatlas.com//images/dishes/b3b7dc2af913442591c2d8839b11cd70.jpg?mw=660,Lamb/Mutton Dish,Kabab loghmeh,Iran
https://www.tasteatlas.com/fesenjan,https://cdn.tasteatlas.com//Images/Dishes/a532f34d392f4f18b25c07d39c899707.jpg?mw=660,Stew,FesenjÄn,Iran
https://www.tasteatlas.com/vavishka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Stew,Vavishka,Iran
https://www.tasteatlas.com/anar-bij,https://cdn.tasteatlas.com//images/dishes/1db189065aeb406bb44102e31d00d416.jpg?mw=660,Stew,Anar bij,Iran
https://www.tasteatlas.com/baghali-ghatogh,https://cdn.tasteatlas.com//images/dishes/ffe5f41264f54bc4877edbc8163d3133.jpg?mw=660,Stew,Baghali ghatogh,Iran
https://www.tasteatlas.com/shirazi-salad,https://cdn.tasteatlas.com//images/dishes/7a08c182bc9b4e39a7fc03b688ca5a11.jpg?mw=660,Salad,Shirazi Salad,Iran
https://www.tasteatlas.com/kabab-e-donbalan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Offal Dish,Kabab-e donbalan,Iran
https://www.tasteatlas.com/kuku-gerdu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Egg Dish,Kuku gerdu,Iran
https://www.tasteatlas.com/qurabiya,https://cdn.tasteatlas.com//images/dishes/a1cb08a307624594a50105dea797aa09.jpg?mw=660,Cookie,Qurabiya,Iran
https://www.tasteatlas.com/dal-adas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Vegetable Dish,Dal adas,Iran
https://www.tasteatlas.com/nan-e-kabab,https://cdn.tasteatlas.com//Images/Dishes/f7400776366b4b87aae63040d3e85789.jpg?mw=660,Ground Meat Dish,Nan-e-kabab,Iran
https://www.tasteatlas.com/mahyawa,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Sauce,Mahyawa,Iran
https://www.tasteatlas.com/shir-birinj,https://cdn.tasteatlas.com//Images/Dishes/10d7d3ff0c904bc792f22148a54dfc5b.jpg?mw=660,Dessert,Shir birinj,Iran
https://www.tasteatlas.com/hummus-iraq,https://cdn.tasteatlas.com//images/dishes/61d5db7fc3cc42c896813471d334d052.jpg?mw=660,Dip,Hummus,Iraq
https://www.tasteatlas.com/tepsi-baytinijan,https://cdn.tasteatlas.com//images/dishes/7fe1b5d09d404d249448bc01057acafe.jpg?mw=660,Casserole,Tepsi baytinijan,Iraq
https://www.tasteatlas.com/masgouf,https://cdn.tasteatlas.com//images/dishes/de6fb11e20fa4a3cba699ad79c71e425.jpg?mw=660,Freshwater Fish Dish,Masgouf,Iraq
https://www.tasteatlas.com/tashreeb,https://cdn.tasteatlas.com//images/dishes/cbab486209ef459899bc868266c9527f.jpg?mw=660,Stew,Tashreeb,Iraq
https://www.tasteatlas.com/quzi,https://cdn.tasteatlas.com//images/dishes/c93179a3a1184726b102a7beecb5983c.jpg?mw=660,Lamb/Mutton Dish,Quzi,Iraq
https://www.tasteatlas.com/daheen,https://cdn.tasteatlas.com//images/dishes/585c7bbf28cd452e8a949e439f86d3dd.jpg?mw=660,Dessert,Daheen,Iraq
https://www.tasteatlas.com/samoon,https://cdn.tasteatlas.com//images/dishes/c2721bfe0f1d4be4950eec1076704944.jpg?mw=660,Bread,Samoon,Iraq
https://www.tasteatlas.com/maqluba-iraq,https://cdn.tasteatlas.com//images/dishes/37c2673a6c914365946f2402e74ee0e0.jpg?mw=660,Rice Dish,Maqluba,Iraq
https://www.tasteatlas.com/kleicha,https://cdn.tasteatlas.com//images/dishes/91712557bbba4de4b8a1894a41887e48.jpg?mw=660,Cookie,Kleicha,Iraq
https://www.tasteatlas.com/dubliner,https://cdn.tasteatlas.com//images/ingredients/df1fa29ed4744fe284ea02770d5f571b.jpg?mw=660,Cheese,Dubliner,Ireland
https://www.tasteatlas.com/milleens,https://cdn.tasteatlas.com//images/ingredients/98237e9964604277a72980999a8d86e1.jpg?mw=660,Cheese,Milleens,Ireland
https://www.tasteatlas.com/cashel-blue,https://cdn.tasteatlas.com//images/ingredients/7038e286ba4e499c85db4f3cc8a54a90.jpg?mw=660,Cheese,Cashel Blue,Ireland
https://www.tasteatlas.com/ardrahan,https://cdn.tasteatlas.com//images/ingredients/132130a0614d466081d921ac0b73bc01.jpg?mw=660,Cheese,Ardrahan,Ireland
https://www.tasteatlas.com/blarney-castle,https://cdn.tasteatlas.com//images/ingredients/d4631c6a6bd140e290f10d81879c4420.jpg?mw=660,Cheese,Blarney Castle,Ireland
https://www.tasteatlas.com/coolea-cheese,https://cdn.tasteatlas.com//images/ingredients/e17947621b87487d8455e0be2d50ed73.jpg?mw=660,Cheese,Coolea,Ireland
https://www.tasteatlas.com/clare-island-salmon,https://cdn.tasteatlas.com//images/ingredients/6a257a53fa7d4033be397f96ca0cb714.jpg?mw=660,Salmon,Clare Island Salmon,Ireland
https://www.tasteatlas.com/gubbeen,https://cdn.tasteatlas.com//images/ingredients/7e59afb2757d4012aa72eae198c40557.jpg?mw=660,Cheese,Gubbeen,Ireland
https://www.tasteatlas.com/durrus-cheese,https://cdn.tasteatlas.com//images/ingredients/f16b7d9a02e84c9a9f8e77b535a57cb4.jpg?mw=660,Cheese,Durrus,Ireland
https://www.tasteatlas.com/st-killian,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Cheese,St. Killian,Ireland
https://www.tasteatlas.com/connemara-hill-lamb,https://cdn.tasteatlas.com//Images/Ingredients/f91f90e5f1744ce48e558b37ec2eca4f.jpg?mw=660,Lamb,Connemara Hill lamb,Ireland
https://www.tasteatlas.com/walnut-cheddar,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,Walnut Cheddar,Ireland
https://www.tasteatlas.com/coolattin-cheddar,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,Coolattin Cheddar,Ireland
https://www.tasteatlas.com/st-gall,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Cheese,St Gall,Ireland
https://www.tasteatlas.com/carlowcheese,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Cheese,Carlow,Ireland
https://www.tasteatlas.com/croghan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Cheese,Croghan,Ireland
https://www.tasteatlas.com/cooleney-cheese,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Cheese,Cooleeney,Ireland
https://www.tasteatlas.com/dunbarra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,Dunbarra,Ireland
https://www.tasteatlas.com/wicklow-blue,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Cheese,Wicklow Blue,Ireland
https://www.tasteatlas.com/bellingham-blue,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,Bellingham Blue,Ireland
https://www.tasteatlas.com/mossfield,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,Mossfield,Ireland
https://www.tasteatlas.com/baylough,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,Baylough,Ireland
https://www.tasteatlas.com/drumlin,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,Drumlin,Ireland
https://www.tasteatlas.com/lavistown,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,Lavistown,Ireland
https://www.tasteatlas.com/imokilly-regato,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Cheese,Imokilly Regato,Ireland
https://www.tasteatlas.com/cahills-whiskey-cheese,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,Cahill's Whiskey Cheese,Ireland
https://www.tasteatlas.com/oriel-sea-salt,https://cdn.tasteatlas.com//Images/Ingredients/9bfbe8f70e8c47c9b2c96bdf379bf6e4.jpg?mw=660,Salt,Oriel Sea Salt,Ireland
https://www.tasteatlas.com/crozier-blue,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Cheese,Crozier Blue,Ireland
https://www.tasteatlas.com/cratloe-hills,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,Cratloe Hills,Ireland
https://www.tasteatlas.com/glebe-brethan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,Glebe Brethan,Ireland
https://www.tasteatlas.com/clonmore,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Cheese,Clonmore,Ireland
https://www.tasteatlas.com/knockdrinna-meadow,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,Knockdrinna Meadow,Ireland
https://www.tasteatlas.com/mine-gabhar,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,Mine-Gabhar,Ireland
https://www.tasteatlas.com/dublin-bay-prawns,https://cdn.tasteatlas.com//images/ingredients/323fc0aaaaa14d14a47100271662e191.jpg?mw=660,Lobster,Dublin Bay Prawns,Ireland
https://www.tasteatlas.com/st-tola-log,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,St Tola Log,Ireland
https://www.tasteatlas.com/st-tola-divine,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Cheese,St Tola Divine,Ireland
https://www.tasteatlas.com/bluebell-falls-cygnus,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cheese,Bluebell Falls Cygnus,Ireland
https://www.tasteatlas.com/wexford-blackcurrant,https://cdn.tasteatlas.com//images/ingredients/f2279b5b5b8d4085af1c5f462e64455a.jpg?mw=660,Blackcurrant,Wexford Blackcurrant,Ireland
https://www.tasteatlas.com/falafel,https://cdn.tasteatlas.com//images/dishes/6a7d870a48e34847b06f1711907ccf8a.jpg?mw=660,Street Food,Falafel,Israel
https://www.tasteatlas.com/challah,https://cdn.tasteatlas.com//Images/Dishes/d4c3d4c3463c45ea8013ad5b4d9224f2.jpg?mw=660,Bread,Challah,Israel
https://www.tasteatlas.com/matzo,https://cdn.tasteatlas.com//Images/Dishes/18ae22928bc3466380e2120e851e9cfd.jpg?mw=660,Flatbread,Matzo,Israel
https://www.tasteatlas.com/cholent,https://cdn.tasteatlas.com//Images/Dishes/c30ff429cba145c8b07759da9708232e.jpg?mw=660,Stew,Cholent,Israel
https://www.tasteatlas.com/kugel,https://cdn.tasteatlas.com//Images/Dishes/c2ca4328efd448e6947a0fc03e96f679.jpg?mw=660,Casserole,Kugel,Israel
https://www.tasteatlas.com/rugelach,https://cdn.tasteatlas.com//Images/Dishes/98b23abb490148f2bd499bd02d6c15f3.jpg?mw=660,Sweet Pastry,Rugelach,Israel
https://www.tasteatlas.com/israeli-salad,https://cdn.tasteatlas.com//Images/Dishes/1055721463324be9b0056e01adf55d23.jpg?mw=660,Salad,Israeli Salad,Israel
https://www.tasteatlas.com/hummus-israel,https://cdn.tasteatlas.com//images/dishes/61d5db7fc3cc42c896813471d334d052.jpg?mw=660,Dip,Hummus,Israel
https://www.tasteatlas.com/sabich,https://cdn.tasteatlas.com//images/dishes/bbdb1674247446149ab38b4bc8fc44ac.jpg?mw=660,Sandwich,Sabich,Israel
https://www.tasteatlas.com/tahini-israel,https://cdn.tasteatlas.com//Images/Dishes/7e45878178134a20aaff2d2246fd500c.jpg?mw=660,Dip,Tahini,Israel
https://www.tasteatlas.com/shawarma-israel,https://cdn.tasteatlas.com//images/dishes/a2a68bb8904548639a51bbb609c50821.jpg?mw=660,Street Food,Shawarma,Israel
https://www.tasteatlas.com/israeli-breakfast,https://cdn.tasteatlas.com//Images/Dishes/4a89b18de68c42c2b3093ad5b581ac22.jpg?mw=660,Breakfast,Israeli Breakfast,Israel
https://www.tasteatlas.com/mandel-bread,https://cdn.tasteatlas.com//images/dishes/ac82e271c0254096b941354da1a9c098.jpg?mw=660,Cookie,Mandelbrot,Israel
https://www.tasteatlas.com/tahini-cookie,https://cdn.tasteatlas.com//Images/Dishes/43d3437bd11a4de8bf147e64d2198bef.jpg?mw=660,Cookie,Tahini Cookie,Israel
https://www.tasteatlas.com/sufganiyah,https://cdn.tasteatlas.com//Images/Dishes/b7f7d296dbfa47499e09f7ea5952e2fd.jpg?mw=660,Sweet Pastry,Sufganiyah,Israel
https://www.tasteatlas.com/taboon,https://cdn.tasteatlas.com//images/dishes/bf646d28bf6146a68c20e7d323323936.jpg?mw=660,Flatbread,Taboon,Israel
https://www.tasteatlas.com/shakshouka-israel,https://cdn.tasteatlas.com//Images/Dishes/16db5759e81b4166a0eb8bccaa211e6a.jpg?mw=660,Egg Dish,Shakshouka,Israel
https://www.tasteatlas.com/kreplach,https://cdn.tasteatlas.com//images/dishes/ed94d1e36816473b8fe7a90191366dee.jpg?mw=660,Dumplings,Kreplach,Israel
https://www.tasteatlas.com/malawach,https://cdn.tasteatlas.com//images/dishes/1465ea4dbbd6457d8a29bd606831a97b.jpg?mw=660,Flatbread,Malawach,Israel
https://www.tasteatlas.com/kunafah-israel,https://cdn.tasteatlas.com//Images/Dishes/fea42741c0934a0494256d70187f0803.jpg?mw=660,Sweet Pastry,KunÄfah,Israel
https://www.tasteatlas.com/labneh-israel,https://cdn.tasteatlas.com//Images/Dishes/86b988cf271f48ea8c19d0a352e5a635.jpg?mw=660,Dip,Labneh,Israel
https://www.tasteatlas.com/charoset,https://cdn.tasteatlas.com//Images/Dishes/eaa1296247134f0589f6165279107bc5.jpg?mw=660,Dip,Charoset,Israel
https://www.tasteatlas.com/bourekas,https://cdn.tasteatlas.com//images/dishes/e75cdd476e3a483c8e1d72d21a3ba21f.jpg?mw=660,Pastry,Bourekas,Israel
https://www.tasteatlas.com/jerusalem-mixed-grill,https://cdn.tasteatlas.com//images/dishes/0ae7109af45847eb97b3f5ceb56bfe98.jpg?mw=660,Sandwich,Jerusalem Mixed Grill,Israel
https://www.tasteatlas.com/kichel,https://cdn.tasteatlas.com//images/dishes/086cea822b8a4abbb029b46b4ad68906.jpg?mw=660,Cookie,Kichel,Israel
https://www.tasteatlas.com/matzah-brei,https://cdn.tasteatlas.com//images/dishes/ecbd6d54ad6947448a6756711e7157e6.jpg?mw=660,Egg Dish,Matzah brei,Israel
https://www.tasteatlas.com/hamantash,https://cdn.tasteatlas.com//images/dishes/485c56f8048849ef8860dcca8858e0e6.jpg?mw=660,Cookie,Hamantash,Israel
https://www.tasteatlas.com/bagel-toast,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Sandwich,Bagel Toast,Israel
https://www.tasteatlas.com/yerushalmi-kugel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Casserole,Yerushalmi Kugel,Israel
https://www.tasteatlas.com/jachnun-israel,https://cdn.tasteatlas.com//images/dishes/191d106d925b45d28c8d3d638eb743ba.jpg?mw=660,Pastry,Jachnun,Israel
https://www.tasteatlas.com/haminados,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Egg Dish,Haminados,Israel
https://www.tasteatlas.com/ziva,https://cdn.tasteatlas.com//images/dishes/b743ba954ae84c37b1581641e6cd7b4f.jpg?mw=660,Snack,Ziva,Israel
https://www.tasteatlas.com/salatim,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Assorted Small Dishes or Ritual,Salatim,Israel
https://www.tasteatlas.com/sigariyot,https://cdn.tasteatlas.com//images/dishes/1641b24e6be341e383248c9756e5d952.jpg?mw=660,Appetizer,sigariyot,Israel
https://www.tasteatlas.com/orez-shuit,https://cdn.tasteatlas.com//images/dishes/be3a89a9653b4bcea029bb58f212427a.jpg?mw=660,Side Dish,Orez shu'it,Israel
https://www.tasteatlas.com/skewered-goose-liver,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Offal Dish,Skewered Goose Liver,Israel
https://www.tasteatlas.com/jamaican-jerk,https://cdn.tasteatlas.com//Images/Dishes/502c0f5e0e2949a39a47a7c20374c383.jpg?mw=660,Meat Dish,Jamaican Jerk,Jamaica
https://www.tasteatlas.com/jamaican-patty,https://cdn.tasteatlas.com//Images/Dishes/8736a0c965924550851a86b1a2bb5f7e.jpg?mw=660,Savory Pastry,Jamaican Patty,Jamaica
https://www.tasteatlas.com/fish-tea,https://cdn.tasteatlas.com//images/dishes/981f1fe4459740929a8b2b7024d2ff9a.jpg?mw=660,Fish Soup,Fish Tea,Jamaica
https://www.tasteatlas.com/jamaican-steamed-fish,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Saltwater Fish Dish,Jamaican Steamed Fish,Jamaica
https://www.tasteatlas.com/brown-stew-chicken,https://cdn.tasteatlas.com//images/dishes/f56d2520ae264eda8532f6c3b7455865.jpg?mw=660,Stew,Brown Stew Chicken,Jamaica
